STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA_Name,NatWalkInd,STATE,COUNTY,TRACT
47,157,22220,2,"Memphis-Forrest City, TN-MS-AR",11.16666667,47,157,022220
47,157,22220,5,"Memphis-Forrest City, TN-MS-AR",10.66666667,47,157,022220
47,157,22310,1,"Memphis-Forrest City, TN-MS-AR",8.166666667,47,157,022310
47,157,22310,2,"Memphis-Forrest City, TN-MS-AR",10.33333333,47,157,022310
47,157,22310,5,"Memphis-Forrest City, TN-MS-AR",9.166666667,47,157,022310
47,157,22321,1,"Memphis-Forrest City, TN-MS-AR",10.16666667,47,157,022321
47,157,22321,2,"Memphis-Forrest City, TN-MS-AR",9.5,47,157,022321
47,157,22410,2,"Memphis-Forrest City, TN-MS-AR",10.16666667,47,157,022410
47,187,51202,2,"Nashville-Davidson--Murfreesboro, TN",6,47,187,051202
47,187,51202,1,"Nashville-Davidson--Murfreesboro, TN",4.666666667,47,187,051202
47,113,1100,1,"Jackson-Brownsville, TN",5.333333333,47,113,001100
47,113,900,1,"Jackson-Brownsville, TN",5.666666667,47,113,000900
47,171,80200,2,"Johnson City-Kingsport-Bristol, TN-VA",6,47,171,080200
47,171,80100,1,"Johnson City-Kingsport-Bristol, TN-VA",3.166666667,47,171,080100
47,171,80300,1,"Johnson City-Kingsport-Bristol, TN-VA",6.833333333,47,171,080300
47,171,80300,2,"Johnson City-Kingsport-Bristol, TN-VA",6.833333333,47,171,080300
47,171,80200,4,"Johnson City-Kingsport-Bristol, TN-VA",4.5,47,171,080200
47,171,80100,2,"Johnson City-Kingsport-Bristol, TN-VA",2.833333333,47,171,080100
47,163,40200,1,"Johnson City-Kingsport-Bristol, TN-VA",11.33333333,47,163,040200
47,155,80400,3,"Knoxville-Morristown-Sevierville, TN",4.833333333,47,155,080400
47,37,10802,2,"Nashville-Davidson--Murfreesboro, TN",9.833333333,47,037,010802
47,163,43100,1,"Johnson City-Kingsport-Bristol, TN-VA",3.833333333,47,163,043100
47,163,42900,1,"Johnson City-Kingsport-Bristol, TN-VA",4.833333333,47,163,042900
47,163,43302,1,"Johnson City-Kingsport-Bristol, TN-VA",6.166666667,47,163,043302
47,163,43000,3,"Johnson City-Kingsport-Bristol, TN-VA",5.5,47,163,043000
47,163,42100,4,"Johnson City-Kingsport-Bristol, TN-VA",7.5,47,163,042100
47,163,43402,2,"Johnson City-Kingsport-Bristol, TN-VA",7.5,47,163,043402
47,163,43301,1,"Johnson City-Kingsport-Bristol, TN-VA",4,47,163,043301
47,163,43401,3,"Johnson City-Kingsport-Bristol, TN-VA",7.333333333,47,163,043401
47,163,43401,1,"Johnson City-Kingsport-Bristol, TN-VA",4.833333333,47,163,043401
47,163,43402,1,"Johnson City-Kingsport-Bristol, TN-VA",3.5,47,163,043402
47,163,43202,4,"Johnson City-Kingsport-Bristol, TN-VA",4.666666667,47,163,043202
47,163,43301,2,"Johnson City-Kingsport-Bristol, TN-VA",6.666666667,47,163,043301
47,37,10901,1,"Nashville-Davidson--Murfreesboro, TN",4.666666667,47,037,010901
47,65,10307,2,"Chattanooga-Cleveland-Dalton, TN-GA",6.333333333,47,065,010307
47,19,70700,1,"Johnson City-Kingsport-Bristol, TN-VA",2.666666667,47,019,070700
47,19,71300,1,"Johnson City-Kingsport-Bristol, TN-VA",4.5,47,019,071300
47,19,71500,1,"Johnson City-Kingsport-Bristol, TN-VA",2.5,47,019,071500
47,19,70500,3,"Johnson City-Kingsport-Bristol, TN-VA",4.166666667,47,019,070500
47,179,60501,1,"Johnson City-Kingsport-Bristol, TN-VA",8.833333333,47,179,060501
47,179,60501,3,"Johnson City-Kingsport-Bristol, TN-VA",7.833333333,47,179,060501
47,89,70300,3,"Knoxville-Morristown-Sevierville, TN",11.83333333,47,089,070300
47,163,42701,2,"Johnson City-Kingsport-Bristol, TN-VA",2.5,47,163,042701
47,163,41900,1,"Johnson City-Kingsport-Bristol, TN-VA",3.333333333,47,163,041900
47,163,43202,3,"Johnson City-Kingsport-Bristol, TN-VA",1.833333333,47,163,043202
47,163,43302,5,"Johnson City-Kingsport-Bristol, TN-VA",5.833333333,47,163,043302
47,163,41400,4,"Johnson City-Kingsport-Bristol, TN-VA",2.333333333,47,163,041400
47,163,41700,2,"Johnson City-Kingsport-Bristol, TN-VA",5.5,47,163,041700
47,65,10903,3,"Chattanooga-Cleveland-Dalton, TN-GA",2.666666667,47,065,010903
47,179,60800,1,"Johnson City-Kingsport-Bristol, TN-VA",13,47,179,060800
47,179,60800,2,"Johnson City-Kingsport-Bristol, TN-VA",11.33333333,47,179,060800
47,37,10802,1,"Nashville-Davidson--Murfreesboro, TN",10.5,47,037,010802
47,65,1600,1,"Chattanooga-Cleveland-Dalton, TN-GA",13,47,065,001600
47,65,10103,1,"Chattanooga-Cleveland-Dalton, TN-GA",3.666666667,47,065,010103
47,65,10304,3,"Chattanooga-Cleveland-Dalton, TN-GA",3,47,065,010304
47,65,10305,1,"Chattanooga-Cleveland-Dalton, TN-GA",4.333333333,47,065,010305
47,65,10307,1,"Chattanooga-Cleveland-Dalton, TN-GA",7.333333333,47,065,010307
47,65,10903,1,"Chattanooga-Cleveland-Dalton, TN-GA",4.833333333,47,065,010903
47,93,5301,2,"Knoxville-Morristown-Sevierville, TN",5.166666667,47,093,005301
47,65,11323,2,"Chattanooga-Cleveland-Dalton, TN-GA",5.166666667,47,065,011323
47,65,10435,1,"Chattanooga-Cleveland-Dalton, TN-GA",5,47,065,010435
47,113,500,3,"Jackson-Brownsville, TN",8.5,47,113,000500
47,113,600,1,"Jackson-Brownsville, TN",7.5,47,113,000600
47,113,600,2,"Jackson-Brownsville, TN",7.166666667,47,113,000600
47,113,700,1,"Jackson-Brownsville, TN",10.5,47,113,000700
47,113,700,3,"Jackson-Brownsville, TN",12.16666667,47,113,000700
47,37,10903,1,"Nashville-Davidson--Murfreesboro, TN",3.5,47,037,010903
47,113,800,1,"Jackson-Brownsville, TN",9.166666667,47,113,000800
47,113,900,3,"Jackson-Brownsville, TN",7.333333333,47,113,000900
47,147,80101,1,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,147,080101
47,147,80200,4,"Nashville-Davidson--Murfreesboro, TN",2.166666667,47,147,080200
47,147,80606,4,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,147,080606
47,147,80200,3,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,147,080200
47,37,10904,1,"Nashville-Davidson--Murfreesboro, TN",12,47,037,010904
47,113,1000,3,"Jackson-Brownsville, TN",5.666666667,47,113,001000
47,113,1000,2,"Jackson-Brownsville, TN",4.666666667,47,113,001000
47,113,1501,1,"Jackson-Brownsville, TN",4.5,47,113,001501
47,113,1603,1,"Jackson-Brownsville, TN",7.5,47,113,001603
47,33,961000,2,"Jackson-Brownsville, TN",2.666666667,47,033,961000
47,113,1604,1,"Jackson-Brownsville, TN",9.5,47,113,001604
47,113,1606,5,"Jackson-Brownsville, TN",4.5,47,113,001606
47,113,1800,2,"Jackson-Brownsville, TN",3.166666667,47,113,001800
47,113,100,2,"Jackson-Brownsville, TN",4,47,113,000100
47,37,11001,4,"Nashville-Davidson--Murfreesboro, TN",13.33333333,47,037,011001
47,37,11001,5,"Nashville-Davidson--Murfreesboro, TN",9.833333333,47,037,011001
47,37,11001,2,"Nashville-Davidson--Murfreesboro, TN",12,47,037,011001
47,37,11400,3,"Nashville-Davidson--Murfreesboro, TN",12.83333333,47,037,011400
47,37,11500,3,"Nashville-Davidson--Murfreesboro, TN",8.666666667,47,037,011500
47,37,11500,2,"Nashville-Davidson--Murfreesboro, TN",9.166666667,47,037,011500
47,37,11500,1,"Nashville-Davidson--Murfreesboro, TN",11.83333333,47,037,011500
47,65,1300,2,"Chattanooga-Cleveland-Dalton, TN-GA",15.33333333,47,065,001300
47,37,15610,3,"Nashville-Davidson--Murfreesboro, TN",10.16666667,47,037,015610
47,37,11002,1,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,037,011002
47,37,11002,2,"Nashville-Davidson--Murfreesboro, TN",6,47,037,011002
47,37,11100,1,"Nashville-Davidson--Murfreesboro, TN",8.833333333,47,037,011100
47,37,11100,3,"Nashville-Davidson--Murfreesboro, TN",9.666666667,47,037,011100
47,37,11100,5,"Nashville-Davidson--Murfreesboro, TN",8.666666667,47,037,011100
47,37,11100,2,"Nashville-Davidson--Murfreesboro, TN",14.16666667,47,037,011100
47,37,11200,1,"Nashville-Davidson--Murfreesboro, TN",11.16666667,47,037,011200
47,37,11200,3,"Nashville-Davidson--Murfreesboro, TN",11,47,037,011200
47,37,11200,4,"Nashville-Davidson--Murfreesboro, TN",11.83333333,47,037,011200
47,37,11200,5,"Nashville-Davidson--Murfreesboro, TN",14.33333333,47,037,011200
47,37,11200,6,"Nashville-Davidson--Murfreesboro, TN",12.5,47,037,011200
47,37,11300,1,"Nashville-Davidson--Murfreesboro, TN",12.5,47,037,011300
47,37,11400,5,"Nashville-Davidson--Murfreesboro, TN",11.66666667,47,037,011400
47,37,11300,2,"Nashville-Davidson--Murfreesboro, TN",9.833333333,47,037,011300
47,37,11300,3,"Nashville-Davidson--Murfreesboro, TN",11.5,47,037,011300
47,37,11300,6,"Nashville-Davidson--Murfreesboro, TN",13.16666667,47,037,011300
47,37,11400,2,"Nashville-Davidson--Murfreesboro, TN",13.16666667,47,037,011400
47,65,2000,1,"Chattanooga-Cleveland-Dalton, TN-GA",16,47,065,002000
47,29,920100,3,"Knoxville-Morristown-Sevierville, TN",2.833333333,47,029,920100
47,29,920200,2,"Knoxville-Morristown-Sevierville, TN",7.833333333,47,029,920200
47,29,920501,4,"Knoxville-Morristown-Sevierville, TN",6,47,029,920501
47,29,920600,1,"Knoxville-Morristown-Sevierville, TN",4,47,029,920600
47,65,3300,4,"Chattanooga-Cleveland-Dalton, TN-GA",8.666666667,47,065,003300
47,65,3400,2,"Chattanooga-Cleveland-Dalton, TN-GA",8.333333333,47,065,003400
47,65,3400,3,"Chattanooga-Cleveland-Dalton, TN-GA",9.166666667,47,065,003400
47,65,10304,1,"Chattanooga-Cleveland-Dalton, TN-GA",4.5,47,065,010304
47,99,960401,4,"Nashville-Davidson--Murfreesboro, TN",10,47,099,960401
47,65,12400,2,"Chattanooga-Cleveland-Dalton, TN-GA",12.33333333,47,065,012400
47,93,2900,1,"Knoxville-Morristown-Sevierville, TN",14.5,47,093,002900
47,93,5604,1,"Knoxville-Morristown-Sevierville, TN",3.333333333,47,093,005604
47,93,5603,1,"Knoxville-Morristown-Sevierville, TN",5,47,093,005603
47,93,6001,1,"Knoxville-Morristown-Sevierville, TN",6.666666667,47,093,006001
47,93,4607,1,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,093,004607
47,93,2200,1,"Knoxville-Morristown-Sevierville, TN",11.16666667,47,093,002200
47,93,6203,2,"Knoxville-Morristown-Sevierville, TN",7.166666667,47,093,006203
47,93,5100,2,"Knoxville-Morristown-Sevierville, TN",10.16666667,47,093,005100
47,93,3500,3,"Knoxville-Morristown-Sevierville, TN",7,47,093,003500
47,93,5903,1,"Knoxville-Morristown-Sevierville, TN",6.333333333,47,093,005903
47,93,2700,1,"Knoxville-Morristown-Sevierville, TN",13.16666667,47,093,002700
47,93,2900,2,"Knoxville-Morristown-Sevierville, TN",13.66666667,47,093,002900
47,93,5301,3,"Knoxville-Morristown-Sevierville, TN",5.5,47,093,005301
47,93,5502,2,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,093,005502
47,93,5701,3,"Knoxville-Morristown-Sevierville, TN",5.166666667,47,093,005701
47,93,3802,2,"Knoxville-Morristown-Sevierville, TN",5.5,47,093,003802
47,93,4900,2,"Knoxville-Morristown-Sevierville, TN",9,47,093,004900
47,93,5502,3,"Knoxville-Morristown-Sevierville, TN",4.833333333,47,093,005502
47,93,5000,1,"Knoxville-Morristown-Sevierville, TN",8.5,47,093,005000
47,93,5501,2,"Knoxville-Morristown-Sevierville, TN",5.333333333,47,093,005501
47,93,3500,2,"Knoxville-Morristown-Sevierville, TN",6.333333333,47,093,003500
47,93,5704,1,"Knoxville-Morristown-Sevierville, TN",6.166666667,47,093,005704
47,93,5100,1,"Knoxville-Morristown-Sevierville, TN",6,47,093,005100
47,93,6501,1,"Knoxville-Morristown-Sevierville, TN",4,47,093,006501
47,93,6502,2,"Knoxville-Morristown-Sevierville, TN",2.833333333,47,093,006502
47,93,5712,2,"Knoxville-Morristown-Sevierville, TN",6.666666667,47,093,005712
47,93,4613,2,"Knoxville-Morristown-Sevierville, TN",6,47,093,004613
47,93,6104,2,"Knoxville-Morristown-Sevierville, TN",5,47,093,006104
47,93,4606,3,"Knoxville-Morristown-Sevierville, TN",7.333333333,47,093,004606
47,93,5710,2,"Knoxville-Morristown-Sevierville, TN",6.333333333,47,093,005710
47,93,4610,2,"Knoxville-Morristown-Sevierville, TN",13.5,47,093,004610
47,93,6103,1,"Knoxville-Morristown-Sevierville, TN",7.666666667,47,093,006103
47,93,6103,3,"Knoxville-Morristown-Sevierville, TN",7.5,47,093,006103
47,93,4612,1,"Knoxville-Morristown-Sevierville, TN",8.666666667,47,093,004612
47,43,60300,1,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,043,060300
47,43,60502,1,"Nashville-Davidson--Murfreesboro, TN",2.666666667,47,043,060502
47,43,60401,2,"Nashville-Davidson--Murfreesboro, TN",6,47,043,060401
47,43,60700,2,"Nashville-Davidson--Murfreesboro, TN",3.5,47,043,060700
47,43,60602,2,"Nashville-Davidson--Murfreesboro, TN",7.333333333,47,043,060602
47,43,60401,3,"Nashville-Davidson--Murfreesboro, TN",6,47,043,060401
47,43,60401,1,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,043,060401
47,43,60300,3,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,043,060300
47,43,60501,4,"Nashville-Davidson--Murfreesboro, TN",5.833333333,47,043,060501
47,43,60602,4,"Nashville-Davidson--Murfreesboro, TN",5,47,043,060602
47,43,60601,2,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,043,060601
47,43,60402,2,"Nashville-Davidson--Murfreesboro, TN",4.5,47,043,060402
47,43,60602,3,"Nashville-Davidson--Murfreesboro, TN",4.333333333,47,043,060602
47,157,8700,3,"Memphis-Forrest City, TN-MS-AR",9.166666667,47,157,008700
47,65,700,3,"Chattanooga-Cleveland-Dalton, TN-GA",12.66666667,47,065,000700
47,65,10412,1,"Chattanooga-Cleveland-Dalton, TN-GA",3.5,47,065,010412
47,33,961400,3,"Jackson-Brownsville, TN",5.5,47,033,961400
47,33,961200,2,"Jackson-Brownsville, TN",3.333333333,47,033,961200
47,33,961400,2,"Jackson-Brownsville, TN",3.5,47,033,961400
47,163,43301,3,"Johnson City-Kingsport-Bristol, TN-VA",5,47,163,043301
47,157,22322,4,"Memphis-Forrest City, TN-MS-AR",12.66666667,47,157,022322
47,157,22330,1,"Memphis-Forrest City, TN-MS-AR",11.66666667,47,157,022330
47,157,22330,2,"Memphis-Forrest City, TN-MS-AR",11,47,157,022330
47,157,22330,3,"Memphis-Forrest City, TN-MS-AR",12.33333333,47,157,022330
47,157,22410,1,"Memphis-Forrest City, TN-MS-AR",11.16666667,47,157,022410
47,113,1606,2,"Jackson-Brownsville, TN",8.166666667,47,113,001606
47,113,1606,4,"Jackson-Brownsville, TN",6.166666667,47,113,001606
47,113,200,5,"Jackson-Brownsville, TN",8.666666667,47,113,000200
47,113,900,2,"Jackson-Brownsville, TN",4.833333333,47,113,000900
47,113,100,1,"Jackson-Brownsville, TN",8.166666667,47,113,000100
47,113,200,1,"Jackson-Brownsville, TN",7.166666667,47,113,000200
47,179,61100,2,"Johnson City-Kingsport-Bristol, TN-VA",6,47,179,061100
47,179,61100,3,"Johnson City-Kingsport-Bristol, TN-VA",8.5,47,179,061100
47,179,61100,4,"Johnson City-Kingsport-Bristol, TN-VA",6.333333333,47,179,061100
47,37,10901,2,"Nashville-Davidson--Murfreesboro, TN",9.833333333,47,037,010901
47,179,61300,2,"Johnson City-Kingsport-Bristol, TN-VA",6.333333333,47,179,061300
47,65,10433,4,"Chattanooga-Cleveland-Dalton, TN-GA",14.33333333,47,065,010433
47,65,10501,2,"Chattanooga-Cleveland-Dalton, TN-GA",3.833333333,47,065,010501
47,65,10501,3,"Chattanooga-Cleveland-Dalton, TN-GA",6.5,47,065,010501
47,37,11700,7,"Nashville-Davidson--Murfreesboro, TN",14.83333333,47,037,011700
47,37,11700,6,"Nashville-Davidson--Murfreesboro, TN",15.5,47,037,011700
47,37,11600,2,"Nashville-Davidson--Murfreesboro, TN",5.5,47,037,011600
47,37,11600,3,"Nashville-Davidson--Murfreesboro, TN",10.33333333,47,037,011600
47,37,11600,4,"Nashville-Davidson--Murfreesboro, TN",9.666666667,47,037,011600
47,37,11600,5,"Nashville-Davidson--Murfreesboro, TN",3.833333333,47,037,011600
47,37,11700,3,"Nashville-Davidson--Murfreesboro, TN",13.66666667,47,037,011700
47,37,11700,2,"Nashville-Davidson--Murfreesboro, TN",17.33333333,47,037,011700
47,65,10700,2,"Chattanooga-Cleveland-Dalton, TN-GA",4.5,47,065,010700
47,65,2500,2,"Chattanooga-Cleveland-Dalton, TN-GA",15.16666667,47,065,002500
47,65,2500,3,"Chattanooga-Cleveland-Dalton, TN-GA",12.16666667,47,065,002500
47,37,11800,4,"Nashville-Davidson--Murfreesboro, TN",10.33333333,47,037,011800
47,65,2800,1,"Chattanooga-Cleveland-Dalton, TN-GA",15.5,47,065,002800
47,65,2800,2,"Chattanooga-Cleveland-Dalton, TN-GA",12.33333333,47,065,002800
47,65,2900,1,"Chattanooga-Cleveland-Dalton, TN-GA",14.83333333,47,065,002900
47,65,10502,1,"Chattanooga-Cleveland-Dalton, TN-GA",10,47,065,010502
47,65,10411,3,"Chattanooga-Cleveland-Dalton, TN-GA",3.333333333,47,065,010411
47,65,10411,2,"Chattanooga-Cleveland-Dalton, TN-GA",5.333333333,47,065,010411
47,37,11800,2,"Nashville-Davidson--Murfreesboro, TN",12.33333333,47,037,011800
47,37,11900,1,"Nashville-Davidson--Murfreesboro, TN",15.16666667,47,037,011900
47,37,11700,5,"Nashville-Davidson--Murfreesboro, TN",13.83333333,47,037,011700
47,37,11900,2,"Nashville-Davidson--Murfreesboro, TN",12.5,47,037,011900
47,37,11900,3,"Nashville-Davidson--Murfreesboro, TN",15.33333333,47,037,011900
47,37,19200,1,"Nashville-Davidson--Murfreesboro, TN",18.33333333,47,037,019200
47,37,11800,1,"Nashville-Davidson--Murfreesboro, TN",14.16666667,47,037,011800
47,65,10412,2,"Chattanooga-Cleveland-Dalton, TN-GA",6.666666667,47,065,010412
47,65,3200,1,"Chattanooga-Cleveland-Dalton, TN-GA",8.666666667,47,065,003200
47,65,10433,1,"Chattanooga-Cleveland-Dalton, TN-GA",6.666666667,47,065,010433
47,65,10433,3,"Chattanooga-Cleveland-Dalton, TN-GA",13.33333333,47,065,010433
47,37,12801,2,"Nashville-Davidson--Murfreesboro, TN",12,47,037,012801
47,37,12801,3,"Nashville-Davidson--Murfreesboro, TN",11.5,47,037,012801
47,37,12801,1,"Nashville-Davidson--Murfreesboro, TN",10.5,47,037,012801
47,37,12802,3,"Nashville-Davidson--Murfreesboro, TN",9.166666667,47,037,012802
47,37,12802,1,"Nashville-Davidson--Murfreesboro, TN",14.33333333,47,037,012802
47,37,13202,1,"Nashville-Davidson--Murfreesboro, TN",7,47,037,013202
47,37,13202,3,"Nashville-Davidson--Murfreesboro, TN",11.66666667,47,037,013202
47,37,13202,2,"Nashville-Davidson--Murfreesboro, TN",6.666666667,47,037,013202
47,37,13201,2,"Nashville-Davidson--Murfreesboro, TN",4.333333333,47,037,013201
47,65,3300,2,"Chattanooga-Cleveland-Dalton, TN-GA",10.83333333,47,065,003300
47,65,3300,3,"Chattanooga-Cleveland-Dalton, TN-GA",5.666666667,47,065,003300
47,65,3300,5,"Chattanooga-Cleveland-Dalton, TN-GA",10.5,47,065,003300
47,37,12100,1,"Nashville-Davidson--Murfreesboro, TN",16,47,037,012100
47,37,12701,3,"Nashville-Davidson--Murfreesboro, TN",11.33333333,47,037,012701
47,37,12701,4,"Nashville-Davidson--Murfreesboro, TN",8.333333333,47,037,012701
47,37,12200,1,"Nashville-Davidson--Murfreesboro, TN",13.5,47,037,012200
47,37,12200,2,"Nashville-Davidson--Murfreesboro, TN",14.66666667,47,037,012200
47,37,12200,3,"Nashville-Davidson--Murfreesboro, TN",15,47,037,012200
47,37,19200,2,"Nashville-Davidson--Murfreesboro, TN",17,47,037,019200
47,37,19200,3,"Nashville-Davidson--Murfreesboro, TN",11.66666667,47,037,019200
47,37,19200,4,"Nashville-Davidson--Murfreesboro, TN",14.16666667,47,037,019200
47,37,12702,2,"Nashville-Davidson--Murfreesboro, TN",14.66666667,47,037,012702
47,37,19300,3,"Nashville-Davidson--Murfreesboro, TN",12.83333333,47,037,019300
47,37,10105,3,"Nashville-Davidson--Murfreesboro, TN",8.5,47,037,010105
47,37,10105,4,"Nashville-Davidson--Murfreesboro, TN",10,47,037,010105
47,63,100600,4,"Knoxville-Morristown-Sevierville, TN",6,47,063,100600
47,63,100800,2,"Knoxville-Morristown-Sevierville, TN",3.333333333,47,063,100800
47,63,100900,1,"Knoxville-Morristown-Sevierville, TN",9.166666667,47,063,100900
47,63,100900,2,"Knoxville-Morristown-Sevierville, TN",6.5,47,063,100900
47,63,101100,3,"Knoxville-Morristown-Sevierville, TN",5.5,47,063,101100
47,187,50906,2,"Nashville-Davidson--Murfreesboro, TN",7.333333333,47,187,050906
47,187,50904,1,"Nashville-Davidson--Murfreesboro, TN",8,47,187,050904
47,187,50906,1,"Nashville-Davidson--Murfreesboro, TN",7.166666667,47,187,050906
47,187,50208,1,"Nashville-Davidson--Murfreesboro, TN",14.5,47,187,050208
47,157,3000,2,"Memphis-Forrest City, TN-MS-AR",16.83333333,47,157,003000
47,157,3100,1,"Memphis-Forrest City, TN-MS-AR",15.33333333,47,157,003100
47,157,3100,2,"Memphis-Forrest City, TN-MS-AR",10,47,157,003100
47,157,3100,3,"Memphis-Forrest City, TN-MS-AR",17.66666667,47,157,003100
47,157,3100,4,"Memphis-Forrest City, TN-MS-AR",12.83333333,47,157,003100
47,157,3200,1,"Memphis-Forrest City, TN-MS-AR",17.5,47,157,003200
47,157,3700,1,"Memphis-Forrest City, TN-MS-AR",12.16666667,47,157,003700
47,157,3800,1,"Memphis-Forrest City, TN-MS-AR",14.66666667,47,157,003800
47,157,3900,1,"Memphis-Forrest City, TN-MS-AR",18,47,157,003900
47,157,11400,3,"Memphis-Forrest City, TN-MS-AR",19.33333333,47,157,011400
47,157,4600,1,"Memphis-Forrest City, TN-MS-AR",14.33333333,47,157,004600
47,157,11500,2,"Memphis-Forrest City, TN-MS-AR",14.83333333,47,157,011500
47,157,11500,3,"Memphis-Forrest City, TN-MS-AR",14,47,157,011500
47,157,11500,4,"Memphis-Forrest City, TN-MS-AR",12.5,47,157,011500
47,37,10201,2,"Nashville-Davidson--Murfreesboro, TN",12,47,037,010201
47,37,10202,2,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,037,010202
47,37,10202,3,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,037,010202
47,37,10301,1,"Nashville-Davidson--Murfreesboro, TN",5.833333333,47,037,010301
47,157,7000,2,"Memphis-Forrest City, TN-MS-AR",10,47,157,007000
47,157,7000,3,"Memphis-Forrest City, TN-MS-AR",13.5,47,157,007000
47,157,7100,1,"Memphis-Forrest City, TN-MS-AR",12.83333333,47,157,007100
47,157,7100,2,"Memphis-Forrest City, TN-MS-AR",9.166666667,47,157,007100
47,157,7200,1,"Memphis-Forrest City, TN-MS-AR",13.16666667,47,157,007200
47,157,7300,1,"Memphis-Forrest City, TN-MS-AR",14,47,157,007300
47,157,7300,3,"Memphis-Forrest City, TN-MS-AR",16,47,157,007300
47,157,7400,1,"Memphis-Forrest City, TN-MS-AR",14.83333333,47,157,007400
47,157,7500,1,"Memphis-Forrest City, TN-MS-AR",10.5,47,157,007500
47,157,7500,2,"Memphis-Forrest City, TN-MS-AR",12.66666667,47,157,007500
47,157,980200,1,"Memphis-Forrest City, TN-MS-AR",2,47,157,980200
47,157,7810,3,"Memphis-Forrest City, TN-MS-AR",12,47,157,007810
47,157,7810,1,"Memphis-Forrest City, TN-MS-AR",10.66666667,47,157,007810
47,157,7810,2,"Memphis-Forrest City, TN-MS-AR",15.33333333,47,157,007810
47,157,7821,5,"Memphis-Forrest City, TN-MS-AR",12.66666667,47,157,007821
47,157,7821,4,"Memphis-Forrest City, TN-MS-AR",10.66666667,47,157,007821
47,157,7821,2,"Memphis-Forrest City, TN-MS-AR",12,47,157,007821
47,75,930400,3,"Jackson-Brownsville, TN",8.666666667,47,075,930400
47,105,60600,1,"Knoxville-Morristown-Sevierville, TN",6.5,47,105,060600
47,105,60400,1,"Knoxville-Morristown-Sevierville, TN",3.5,47,105,060400
47,37,10201,3,"Nashville-Davidson--Murfreesboro, TN",5.666666667,47,037,010201
47,157,7900,1,"Memphis-Forrest City, TN-MS-AR",10.16666667,47,157,007900
47,157,7900,2,"Memphis-Forrest City, TN-MS-AR",11.5,47,157,007900
47,157,7900,3,"Memphis-Forrest City, TN-MS-AR",11.83333333,47,157,007900
47,157,7900,4,"Memphis-Forrest City, TN-MS-AR",9.5,47,157,007900
47,157,7900,5,"Memphis-Forrest City, TN-MS-AR",12.33333333,47,157,007900
47,157,8000,1,"Memphis-Forrest City, TN-MS-AR",14.33333333,47,157,008000
47,157,8000,2,"Memphis-Forrest City, TN-MS-AR",10.16666667,47,157,008000
47,157,8000,3,"Memphis-Forrest City, TN-MS-AR",9.833333333,47,157,008000
47,157,8000,4,"Memphis-Forrest City, TN-MS-AR",14.33333333,47,157,008000
47,157,8110,2,"Memphis-Forrest City, TN-MS-AR",13,47,157,008110
47,157,8120,2,"Memphis-Forrest City, TN-MS-AR",12.66666667,47,157,008120
47,157,8120,1,"Memphis-Forrest City, TN-MS-AR",15.16666667,47,157,008120
47,157,8120,3,"Memphis-Forrest City, TN-MS-AR",16.33333333,47,157,008120
47,157,8200,4,"Memphis-Forrest City, TN-MS-AR",10.33333333,47,157,008200
47,157,8200,3,"Memphis-Forrest City, TN-MS-AR",12.33333333,47,157,008200
47,157,8200,2,"Memphis-Forrest City, TN-MS-AR",9.666666667,47,157,008200
47,157,8200,1,"Memphis-Forrest City, TN-MS-AR",9.833333333,47,157,008200
47,157,8200,5,"Memphis-Forrest City, TN-MS-AR",13.83333333,47,157,008200
47,157,11800,4,"Memphis-Forrest City, TN-MS-AR",11.66666667,47,157,011800
47,157,11800,2,"Memphis-Forrest City, TN-MS-AR",10.33333333,47,157,011800
47,105,60700,2,"Knoxville-Morristown-Sevierville, TN",2.666666667,47,105,060700
47,105,60202,4,"Knoxville-Morristown-Sevierville, TN",9,47,105,060202
47,105,60400,2,"Knoxville-Morristown-Sevierville, TN",5.833333333,47,105,060400
47,105,60301,1,"Knoxville-Morristown-Sevierville, TN",6.833333333,47,105,060301
47,105,60100,2,"Knoxville-Morristown-Sevierville, TN",5.166666667,47,105,060100
47,105,60202,3,"Knoxville-Morristown-Sevierville, TN",10,47,105,060202
47,189,30305,4,"Nashville-Davidson--Murfreesboro, TN",6,47,189,030305
47,189,30308,3,"Nashville-Davidson--Murfreesboro, TN",4.833333333,47,189,030308
47,189,30308,1,"Nashville-Davidson--Murfreesboro, TN",4.333333333,47,189,030308
47,189,30305,3,"Nashville-Davidson--Murfreesboro, TN",8.5,47,189,030305
47,189,30307,3,"Nashville-Davidson--Murfreesboro, TN",8.333333333,47,189,030307
47,189,30901,3,"Nashville-Davidson--Murfreesboro, TN",4.666666667,47,189,030901
